MMD
0.14563226408167895
0.16823645050801483
0.16707849937387137
0.10293486917775367
0.20131095240736258
0.2158564540828269
0.11458089123948917
0.15253686756551943
0.17608544435659867
0.16577801517686044
0.2043610840821918
0.2149448199433523
0.20996562240691352
0.12711003841316199
0.17355938294232603
0.2069616737193468
0.16664825521904697
0.16241277485958394
0.19060817102589914
0.14712074299091332
