TCI,Rejection Threshold,H0 Rejected
1.0083768075818187,0.11769288361835281,1.0
1.3011764689010685,0.1154781092100859,1.0
1.4116808958540883,0.11450097028086358,1.0
1.283046353745862,0.11820733766950278,1.0
1.0656154849437924,0.11953461943666358,1.0
1.198124484318207,0.11877712746051425,1.0
1.174275528704579,0.1096447154144449,1.0
1.5032766465837473,0.11401983401241855,1.0
1.0538910649948872,0.11296640837471578,1.0
0.8904984766671786,0.12088865193718973,1.0
1.2157639878718702,0.11086737246941668,1.0
0.6944293539124891,0.11530034758405305,1.0
0.8196768786108833,0.11890578392722348,1.0
1.3454794836231974,0.11838525993297236,1.0
0.922807691297725,0.1164051421501873,1.0
0.8717770216622519,0.11693046590066612,1.0
1.0173698399683075,0.11919705872221592,1.0
1.0808232828009916,0.11843524511555786,1.0
1.053452660601609,0.11083587461696527,1.0
1.7295303042552865,0.11593648510118941,1.0
1.074392316486171,0.12100876192985296,1.0
1.346424687211271,0.11008645120487941,1.0
0.8325067309774512,0.11566418172427895,1.0
1.1578870252882387,0.11180891673811001,1.0
1.4608374009190397,0.11776981550205513,1.0
1.3203745192513685,0.11334527558332361,1.0
0.9668208361720795,0.1202813939639252,1.0
1.5238907670773856,0.12148128927586557,1.0
1.1889426914820762,0.11202669639959384,1.0
1.333997158750567,0.11124080466491214,1.0
1.3621147026605274,0.11846128611365887,1.0
1.3378533110055784,0.11847481372152696,1.0
1.827025736887294,0.12004762281991775,1.0
1.125997706081427,0.11359917477900999,1.0
1.0301054621735568,0.11757053318095498,1.0
1.0558661960873632,0.11457217800001342,1.0
1.3897584309457778,0.11016955077250727,1.0
1.4751082210651965,0.11919385001469239,1.0
1.03308777059823,0.10893910558667484,1.0
0.8755321021019833,0.11110508597661556,1.0
1.209123084980731,0.11928435831731561,1.0
1.2352540241481393,0.1180311782415517,1.0
1.1646347922422238,0.11461591519182046,1.0
1.3355476152516663,0.11962618753344295,1.0
1.4128795523768434,0.11240339424295685,1.0
0.8886255483398611,0.11899610560731251,1.0
1.140178969996462,0.1153883239421675,1.0
1.1075162298412142,0.12221122358608255,1.0
1.2113463188467117,0.1156984785587689,1.0
0.7229425260718072,0.11756462423460332,1.0
0.9942835321546867,0.11598788537553567,1.0
0.8724415975023007,0.11661992434693583,1.0
1.81344992638876,0.11748196565327966,1.0
1.1612239480012567,0.11330162026747109,1.0
1.2448498299619957,0.11736560976321196,1.0
1.3233061623256765,0.119809862958377,1.0
0.8669482901938045,0.11045775287963355,1.0
