TCI,Rejection Threshold,H0 Rejected
0.4898964692851462,0.26740908705451016,1.0
0.5602707936856944,0.29484066660155644,1.0
0.7040967630443896,0.2796030301294795,1.0
0.5000631237834303,0.25467590285565883,1.0
0.6120830515080287,0.26377089860000374,1.0
0.514223972679375,0.271810369254595,1.0
0.7882217697250742,0.2891755657357085,1.0
0.26146582857305617,0.25289492535763325,1.0
0.6358772084664419,0.2551996665286044,1.0
0.5875658976533038,0.29286503561233873,1.0
0.5951190735315264,0.3031764361056316,1.0
0.2758351753536995,0.2545826499708331,1.0
0.8223297271422844,0.31998005923763534,1.0
0.2530488263047881,0.2600922208412581,0.0
0.44886014215060116,0.26186378830208534,1.0
0.36663321188162135,0.27251855315449225,1.0
0.5025281034032362,0.3093070979909591,1.0
0.6085750280197386,0.30702215476493555,1.0
0.8499359793247403,0.2909543052212737,1.0
0.37220094131520426,0.24903938052903601,1.0
0.3855251977686484,0.2681154839284612,1.0
0.6656004540426599,0.2671258152453059,1.0
0.5566048393164624,0.2830969872983779,1.0
0.74799862292965,0.3060435874365714,1.0
0.8554441933938821,0.28769645431650764,1.0
0.6889954682743271,0.25951965546586997,1.0
0.5425058986839111,0.2693572484776752,1.0
0.8871035263136312,0.3020132819631619,1.0
0.5501221517665293,0.27817037342829753,1.0
0.6765906070958146,0.2661085328691565,1.0
0.3940671837983173,0.24560919902799186,1.0
0.9770136367159605,0.286203760793422,1.0
0.421625430779166,0.2607021291246785,1.0
0.5222640342386525,0.2737001542449529,1.0
0.5870177270850723,0.28480759974653286,1.0
0.38768291856052534,0.28466093657342284,1.0
0.9000694325811001,0.3275084722456668,1.0
0.3522074483431403,0.2896776446117762,1.0
0.8758128539984447,0.28057100836466714,1.0
0.7068294177818868,0.3243535140775086,1.0
0.5997866171246947,0.24319728128745946,1.0
0.8727059166404485,0.2998596711224404,1.0
0.5230356306618161,0.2799476783432813,1.0
0.6629823483426261,0.3019939546000311,1.0
0.5161747712097386,0.26291111235991893,1.0
0.5928100061241325,0.2598596481367465,1.0
0.5278480755447496,0.2766702736315618,1.0
0.49146461301407995,0.26973344938549504,1.0
0.6055679962605226,0.29327705594694536,1.0
0.6715365871218094,0.2592890290863072,1.0
1.27774954901463,0.30317914833206544,1.0
0.5458291660717811,0.2802009380291047,1.0
0.530887299266398,0.2649795454898551,1.0
0.9935233821631105,0.2970124837737364,1.0
0.42344704110799586,0.2518597702479986,1.0
0.7965265429199292,0.26964175166642856,1.0
0.6339223288438918,0.26483290624033146,1.0
0.570698468118118,0.2871456110864816,1.0
0.3890805193299988,0.2656314619452297,1.0
0.7906481132441974,0.286253542940112,1.0
0.9177972485713007,0.3249708674523194,1.0
0.7418662107527342,0.3125750298538039,1.0
0.6105550361730427,0.2876907994537804,1.0
0.7197183546798789,0.3111396669164302,1.0
0.5804524568498007,0.2627978698752366,1.0
0.8446724137283731,0.2651242483115709,1.0
0.7479511968248932,0.26902644561365224,1.0
0.6096862494450733,0.2569667551216412,1.0
0.7109525120744431,0.2612245298794654,1.0
0.533578711922698,0.30505733159848486,1.0
0.6690581392509395,0.3040487989114886,1.0
0.937163654067793,0.28047283329344985,1.0
0.3488489812733615,0.2792423077506645,1.0
0.5294421530095679,0.30094163873756546,1.0
0.7008167142390722,0.27217134771074797,1.0
0.5096268395785635,0.3170841249299972,1.0
0.6103841609631283,0.24406991735576797,1.0
1.2836615122263875,0.34287749854823657,1.0
0.5389104208543862,0.26351994563735964,1.0
0.4696589603929548,0.272882548309572,1.0
0.46669123876147994,0.26927891838260287,1.0
0.5711376625804333,0.25267480323799146,1.0
0.42724652083567743,0.2889235769748072,1.0
0.4402290054183908,0.26664695099109553,1.0
0.4989234004155704,0.2868426189700851,1.0
0.5572657531453648,0.25131841347031186,1.0
0.8072745909198358,0.292570998587322,1.0
0.7839636326106282,0.2813920173373496,1.0
0.6890472847620274,0.312776491313817,1.0
0.6410168700955611,0.29838855047404744,1.0
0.5468837454974983,0.3316670132356546,1.0
0.49601413463608723,0.26704281154867787,1.0
0.5909581625329677,0.3213790697591104,1.0
0.6081199899034739,0.27766591353745057,1.0
0.6381818576271954,0.2632927439450207,1.0
0.8226668655524343,0.3072497046996475,1.0
0.7717136864282094,0.29905239573344905,1.0
0.944386675730874,0.34332073201708857,1.0
0.6037351871082595,0.3277001177834728,1.0
0.551190935040588,0.29209272468198627,1.0
0.35008459913875484,0.28001109896857673,1.0
0.6863296376780906,0.25340488160362207,1.0
0.8795265955952337,0.2792436791453756,1.0
0.6175960885468145,0.24999280763290255,1.0
0.46208370015329486,0.29095526548571504,1.0
0.6154986313156633,0.2827476727209308,1.0
0.5445538742491387,0.26327908024214386,1.0
0.5802758739183196,0.3179474658338594,1.0
0.6007694004475272,0.311872958764129,1.0
0.7576903554277025,0.29273770995549425,1.0
0.7481818104709858,0.298585893895886,1.0
0.7355869146593852,0.3093528801364753,1.0
0.6057342422226497,0.2724076575914999,1.0
0.7760908295740254,0.35682884536726767,1.0
0.7286406907489422,0.27713968303448666,1.0
0.4965447862817596,0.27323572066098106,1.0
0.4123190428944038,0.28225102928060625,1.0
0.8762899000600397,0.28988761149750525,1.0
0.8772616139565872,0.2715833743211816,1.0
0.33745232897991073,0.2944439831356593,1.0
0.570839822799209,0.30184054944264466,1.0
0.6051411506711488,0.26629295935011804,1.0
0.5566527164885772,0.28381628593906216,1.0
0.9746311030160699,0.2737389905161113,1.0
0.5388411826580268,0.27271718202304795,1.0
0.8164004944177304,0.28692424843800995,1.0
0.5925397171490766,0.31103191337645864,1.0
0.4781078131073992,0.28737920820617113,1.0
0.34933116478227433,0.26715138243038206,1.0
0.6654007045181879,0.2430935034675981,1.0
0.3826264071232168,0.26782297165230484,1.0
0.6226791135113549,0.2536982988031851,1.0
0.6399313774898828,0.2998624068678231,1.0
0.4389486149585589,0.27874714595291755,1.0
0.6786060115041247,0.2870168323572029,1.0
0.6207520129479397,0.2980254760143452,1.0
0.8527345196243684,0.3362034773509107,1.0
0.33787759045217997,0.26507139439157223,1.0
0.7849507666949127,0.2922345512142056,1.0
0.7365384067078452,0.2686393099732372,1.0
0.45168632112475054,0.27927028638447604,1.0
0.8548594563145059,0.28585197203406476,1.0
0.7284435436997575,0.30206606599960695,1.0
0.47370363440778157,0.2970938902797621,1.0
0.5949101820114022,0.2736930443869123,1.0
0.6349968019705508,0.2819405333625615,1.0
0.7879508066032429,0.2878913516676231,1.0
0.30388144406564005,0.2508244558712789,1.0
0.43857776228500217,0.2600899227622147,1.0
0.5092730451888403,0.23643162870111512,1.0
0.5517490143292089,0.29182237670159733,1.0
0.6505122101592059,0.29717449276020935,1.0
0.5955473888437726,0.23753339413019403,1.0
0.5386076407376481,0.22579081100716072,1.0
0.5687612000678762,0.304796824361284,1.0
0.540595614029853,0.27181411971492486,1.0
0.5725814722094349,0.2836792625244474,1.0
0.8523816508964395,0.31141698807205753,1.0
0.6159904403959374,0.2826815009592731,1.0
0.7162731199217619,0.2872207846818159,1.0
0.6412639764556348,0.2811564907949891,1.0
0.7447612294497352,0.3056155689626107,1.0
0.6678087223706237,0.2786377101441346,1.0
0.5180854727618277,0.3077739841663607,1.0
0.4719459877989874,0.291351318234492,1.0
0.6188614094424966,0.2766321080343464,1.0
0.6838666510225019,0.2661868445128426,1.0
0.584294696608967,0.24023583714544744,1.0
0.5297901793200548,0.28366166122262826,1.0
0.662901856436566,0.2744133103066991,1.0
0.6223501874236302,0.25288761494599343,1.0
0.609769188033815,0.27726355988910933,1.0
0.4649633284113643,0.27658990567010133,1.0
0.6256692180415386,0.29741341136647953,1.0
0.7133367829973675,0.2636351644020497,1.0
0.5325310925352454,0.2807698696371137,1.0
1.0915538202508903,0.3027067480885824,1.0
0.7618430006815836,0.319443618900567,1.0
0.709544317216035,0.2680173267289791,1.0
0.4692192203584864,0.2920772760351844,1.0
0.7832189423534022,0.2966652986654087,1.0
0.5511671979822041,0.26136215174493765,1.0
0.47017770728252883,0.3052186677590892,1.0
0.45344678325529486,0.2669811232794653,1.0
0.6624002198973491,0.2679522100647048,1.0
0.8560718177369842,0.2887976651362158,1.0
0.5379928555487227,0.3104533290225051,1.0
0.6735992187125356,0.2908046307609444,1.0
0.6847877177161678,0.263293634024055,1.0
0.4667338328096365,0.2652150299155922,1.0
0.8504693896912892,0.303452671271093,1.0
0.6971111436329703,0.29599580949559,1.0
0.7933531426016984,0.3098540957423043,1.0
0.5628045399211861,0.3086185757907687,1.0
0.7397393747909541,0.29748644401277974,1.0
0.5974542344817325,0.3057672617927911,1.0
0.7172939321048779,0.30184809492447084,1.0
0.6135790979672686,0.27487795681554134,1.0
0.47470275986271804,0.29648319089427894,1.0
0.6313386570319043,0.31327953292641275,1.0
0.7830583710297893,0.28777054392496165,1.0
1.029673122375328,0.32589701070507715,1.0
0.41146024586273244,0.27419254762938566,1.0
0.5069103284339807,0.30077823521826613,1.0
0.6258774168477808,0.28856392810912007,1.0
0.6454521671848659,0.28966469620727603,1.0
0.33339081216528904,0.2678564549799292,1.0
0.8076935076994038,0.2883792461667595,1.0
1.046829830512992,0.34449571262782663,1.0
0.901170278504289,0.2996435934462784,1.0
0.7536630341459309,0.3103337825692647,1.0
0.7794393184490832,0.2809396041628316,1.0
0.7737068874714467,0.2661367151418814,1.0
