TCI,Rejection Threshold,H0 Rejected
1.0617813134799474,0.14402632550189665,1.0
0.3647099329301096,0.13652279886046043,1.0
0.25046492555057753,0.12863284774481795,1.0
0.7128255040343422,0.13942442159765892,1.0
0.6754989349316755,0.15216193466916955,1.0
0.5062336689501215,0.14099329609054675,1.0
0.5225883401285326,0.13409858155952567,1.0
0.5121469328984634,0.12408552324011607,1.0
1.0159510201432085,0.13653809993650526,1.0
0.9676147766186661,0.1407208657559815,1.0
0.5873614656821496,0.13545455816810265,1.0
0.37271199870103383,0.1435500313945634,1.0
0.5645679366332087,0.13581670550495775,1.0
0.37405387861258005,0.12141954619864201,1.0
0.4921042276739807,0.1341537769021756,1.0
0.7197335956003024,0.14813973301493125,1.0
0.6142470827815657,0.14572794966557118,1.0
0.47743276146362124,0.14247548871114366,1.0
0.9382912142646092,0.13716936988380532,1.0
0.6088321592212634,0.137879364978668,1.0
0.6588306125553459,0.14913651716450418,1.0
0.5080916148057009,0.12861847818695596,1.0
0.913777414734227,0.15226107123062158,1.0
0.5433052281587013,0.12516464932020394,1.0
0.6619024890326278,0.15073506841654793,1.0
0.5402184534270208,0.12595066621498088,1.0
0.4900130892655703,0.1343305294879128,1.0
0.37885163056394505,0.1311886146065381,1.0
0.5843451690120465,0.1418107578416237,1.0
0.878953252648476,0.14129758032717035,1.0
0.5623911496954689,0.14200349873724033,1.0
0.5400676195475841,0.12824134131149836,1.0
0.6626979842947816,0.1336708181295313,1.0
0.7126711530975826,0.13079317857289335,1.0
0.6913300850752597,0.13508596599098333,1.0
0.5094684980159034,0.14793046594025075,1.0
0.7281351567443198,0.1514311028198984,1.0
0.5526652338834694,0.1253334302033304,1.0
0.7466455788504653,0.12806472838478977,1.0
0.42887329094259913,0.1354096044797172,1.0
0.739012054168884,0.13602702127257685,1.0
0.354367409554541,0.1437884454007537,1.0
0.8064362672849967,0.1384235921901163,1.0
1.1396732841543478,0.1518933749228164,1.0
0.5391641391303399,0.1473244324880952,1.0
0.7168270015606731,0.14231632532715097,1.0
0.7978537935268858,0.13758504708275124,1.0
0.6201673523550182,0.14365571151545142,1.0
0.4016264897886539,0.15097857551147204,1.0
0.6448508404885064,0.14617686895935053,1.0
0.5342609990964615,0.1316889840150187,1.0
0.4058684179147968,0.1509152848265613,1.0
0.7112342027888604,0.14209896481245943,1.0
0.9246832941545418,0.14575750412737898,1.0
0.9486525111996094,0.1326112803508771,1.0
0.414677218188796,0.12641465503086105,1.0
0.6374246963482998,0.13413937726183237,1.0
0.9211062470060442,0.13682242116751267,1.0
0.9656120221224614,0.14707132507638349,1.0
0.5448361612797786,0.13662697885623323,1.0
0.6316808100829531,0.12743327591433679,1.0
0.4641081924046037,0.1310489796608742,1.0
0.8488441007316141,0.14568315311343003,1.0
0.7638358423690497,0.14502321310432936,1.0
0.4400571063830171,0.1366565341601897,1.0
0.49212959553517965,0.13438357665917433,1.0
0.3365251756905547,0.129688497695753,1.0
0.5341810774311523,0.12701683150887563,1.0
0.7866888143996444,0.1360171374171308,1.0
0.6118449930338771,0.13429535505555962,1.0
0.70407720415864,0.13896909471875682,1.0
0.5803771399791228,0.13740385918419826,1.0
0.7387574745133868,0.13691252358718387,1.0
0.44656593125133426,0.1438869282017299,1.0
0.6933348441024707,0.1393619262002941,1.0
0.8583648677716125,0.1534528814721078,1.0
0.5964353114474663,0.134398609280072,1.0
0.7971281897933779,0.14137415056516064,1.0
0.5035446943790132,0.13843090713100986,1.0
0.526058518436599,0.12328821223528137,1.0
0.674189061507237,0.13433330787058315,1.0
0.38837832631970176,0.12517830208621744,1.0
0.36028059615733965,0.1266332888903899,1.0
0.8272502435088482,0.14415992891256432,1.0
0.48806134797234535,0.15037598454334708,1.0
0.5724214821218095,0.13482713303837654,1.0
0.9568058578883359,0.1416449523358084,1.0
0.6449059469513523,0.14640679631488887,1.0
0.357288151149517,0.13776673840939826,1.0
0.4269979974159557,0.13522577225186003,1.0
0.8566514283742138,0.14269986847977473,1.0
0.6951513649564575,0.13359247572227168,1.0
0.3725505513960236,0.13718334776901905,1.0
0.24772277495162834,0.13352087778568894,1.0
0.6473799496008927,0.13140626666841249,1.0
0.81646188300727,0.15054631809123825,1.0
0.8409362228056155,0.14194689128379767,1.0
0.4786400705173104,0.14091426680498376,1.0
0.7741346737542386,0.14101082209556062,1.0
0.3847708343321395,0.13582717254743715,1.0
0.54796606873715,0.13633572439692165,1.0
0.4953820542793963,0.13364954428337586,1.0
0.8128614127571535,0.1368906891212998,1.0
0.511448322350525,0.13944777184214802,1.0
0.49009433327282415,0.13214120988992756,1.0
0.4634545737583233,0.13176796466242097,1.0
0.5190350542760631,0.1264089734571554,1.0
0.7430957560624475,0.14099861975258102,1.0
0.5834964217131339,0.137812351723394,1.0
0.6936375422817725,0.14060907743961235,1.0
0.8629032501594135,0.14993444727239022,1.0
0.5927777649510306,0.14313916163016302,1.0
0.6389206053350706,0.14400369512294547,1.0
0.9092054737709141,0.1404453985624015,1.0
0.5029238716017688,0.1276471538126956,1.0
0.7083295323487059,0.14402032802992448,1.0
0.6639754111859127,0.1363767081306304,1.0
0.7943326543078477,0.15274074819088876,1.0
0.35790594798318703,0.1413706329264801,1.0
0.5920900998312124,0.14636294190620938,1.0
0.45716256395329036,0.14390430534844917,1.0
0.5921051662842666,0.13070351414070042,1.0
0.8961396021613183,0.15055505678278885,1.0
0.5239829666066558,0.143882963853868,1.0
0.8516363785961245,0.13622142472166407,1.0
0.4675316379932013,0.14259655983184516,1.0
0.8473649764041861,0.15418640402775707,1.0
0.6603013786026436,0.13682260905806454,1.0
0.3741343694607667,0.1286386546012533,1.0
1.0241270717853872,0.14971325492236143,1.0
1.0613092793125245,0.14571905928294754,1.0
0.6912255257242026,0.14479769831670897,1.0
0.6327524632283267,0.1555388223462536,1.0
0.8242337946902407,0.14994496256040402,1.0
0.7699134029541703,0.13611330650845477,1.0
0.4933453282603018,0.14448272768313714,1.0
0.6387538116875127,0.14722792110335084,1.0
0.7235785547200558,0.13971495391637898,1.0
0.47391178740094736,0.13510952443626198,1.0
0.5106130596305597,0.14330109041135533,1.0
0.7522528408588326,0.14083402622240238,1.0
0.651228996158686,0.14303724431323894,1.0
0.8413662138458518,0.14461663127897437,1.0
0.7256417001056948,0.14996007019263982,1.0
0.5928558282131963,0.1461055821349683,1.0
0.3633196245658369,0.131355331377889,1.0
0.7957172332501,0.13477656422159542,1.0
0.4151176192474029,0.13731030989514084,1.0
0.9861983855305657,0.13557202208688635,1.0
0.5459156317633856,0.14304705372624066,1.0
0.7175946702952708,0.14283568289451856,1.0
0.5231404594514782,0.14022317507637114,1.0
0.7567709606075045,0.14346906136688548,1.0
0.6345383212824416,0.14847388174400264,1.0
0.535090891814971,0.13029572783742177,1.0
0.789129780100791,0.13589409557743182,1.0
0.6326076099272661,0.1305313597693941,1.0
0.4645736559526914,0.14275362884493623,1.0
0.6435446996370259,0.13718386236290486,1.0
0.3348322084996263,0.12844886969806757,1.0
0.7002122178350971,0.15208744221620432,1.0
0.5284728239973747,0.1300056755911429,1.0
0.8264936241695324,0.14667973777891108,1.0
0.5182742826445137,0.1374686252492584,1.0
1.0886319850197814,0.15681490052706049,1.0
0.7332428520234592,0.1543784120561689,1.0
0.46184582162526105,0.12388010781702331,1.0
0.348209203453615,0.12507982618060323,1.0
0.49387696260104336,0.12903577173031486,1.0
0.3934270993835155,0.1440385719215544,1.0
