TCI,Rejection Threshold,H0 Rejected
0.14625807330413096,0.07189110418460923,1.0
0.0342136104375733,0.06718525538284773,0.0
0.056170114484862775,0.06284570841656859,0.0
0.04089409213138096,0.057018278111442396,0.0
0.06256472318284365,0.04736122775789245,1.0
0.03359223475915406,0.038931597637531894,0.0
0.05293146533194595,0.05092957191450548,1.0
0.029762623555605605,0.06365036573219778,0.0
0.08874243136701956,0.07524728067459244,1.0
0.03606032004231183,0.05671335082154968,0.0
0.07474391964838317,0.0563547693617059,1.0
0.1034304169008254,0.08504971672763117,1.0
0.05588570952939161,0.06965158461117602,0.0
0.03288587423145315,0.05708312973800122,0.0
0.05286181406577097,0.06240687138218215,0.0
0.06897567155954881,0.06477244540542305,1.0
0.042467637390262526,0.05853507643356039,0.0
0.05982460535125528,0.0608624851643763,0.0
0.09339967483299233,0.0634572207651563,1.0
0.05408248531253692,0.06617331293373932,0.0
0.043055338711994316,0.055645019263983374,0.0
0.017302957324937314,0.04735045540860225,0.0
0.03707073420266962,0.054852576000605106,0.0
0.06665355757943851,0.0692818891103279,0.0
0.06032726962974989,0.05794064139217722,1.0
0.043346890785520106,0.06270729479784062,0.0
0.0188332135000617,0.04827765168239881,0.0
0.03662296970269349,0.048361664758795254,0.0
0.028733496907876896,0.05733935950557494,0.0
0.056284902919612155,0.05813325716368838,0.0
0.036689616966064834,0.06728439799048162,0.0
0.028704662998067718,0.04427299287984347,0.0
0.0697742809952246,0.06238795228255988,1.0
0.018866478926908285,0.04792712661784508,0.0
0.03590752245595527,0.049893446109152466,0.0
0.10486015322370937,0.0814080099880958,1.0
0.08835148194629133,0.05494539204926457,1.0
0.11159596810198047,0.061234089236232095,1.0
0.04104789491977111,0.06405736816423438,0.0
0.0266507907440028,0.06170872167743332,0.0
0.055141892351914586,0.05641614781794055,0.0
0.05440484551330808,0.05385361899470939,1.0
0.041965285313494256,0.04984689262628839,0.0
0.037444998634107385,0.047714507662484563,0.0
0.053702430917447634,0.054841138978560224,0.0
0.0618932453978861,0.08662821354416096,0.0
0.029184384980791785,0.0542617855517007,0.0
0.053398302282559894,0.04523624354484676,1.0
0.057766070197874074,0.0499089747791002,1.0
0.04977588705755002,0.06369238999516184,0.0
0.08657818724401625,0.05494049559731063,1.0
0.03797446591818931,0.06852265410814605,0.0
0.060552577322252964,0.0802835319038384,0.0
0.04393462364222675,0.07947346158236833,0.0
0.10498048941563931,0.0658995364229611,1.0
0.0998711265234841,0.06648956265553274,1.0
0.030533279301320895,0.060487937713961805,0.0
0.019170324765621808,0.045560061224054996,0.0
0.02598368153339722,0.059954435593050685,0.0
0.034629416723583877,0.04857929751446822,0.0
0.06459667014057804,0.06926859068372952,0.0
0.038853468654408856,0.0540567874858885,0.0
0.028166373371957043,0.06894179391750999,0.0
0.05369532407543634,0.05798084286560205,0.0
0.03371903292823985,0.05225409185954503,0.0
0.0947229306803627,0.07939752346688003,1.0
0.06318727424364762,0.060110074111027076,1.0
0.08993731908269803,0.085149635817311,1.0
0.018541606457006133,0.05318706497234896,0.0
0.041947659592066845,0.05474225860110118,0.0
0.02805801080771716,0.04754632925054897,0.0
0.05011185163791078,0.05887676530088097,0.0
0.03572101665928567,0.06784298603265448,0.0
0.04869540987151522,0.0538115956805672,0.0
0.052278570304857476,0.055547902349545125,0.0
0.0587985479782576,0.06435603766394495,0.0
0.04706113753350787,0.06214213327633729,0.0
0.04393139116245151,0.05027070068172847,0.0
0.04027816018582751,0.06647034841531586,0.0
0.1067390652568523,0.06408376945634423,1.0
0.029813630885465667,0.05079350138860969,0.0
0.06412252724767678,0.05970062148054411,1.0
0.033933110934859984,0.05077074490617684,0.0
0.046988744727736245,0.07243077764814493,0.0
0.02628482077160263,0.05916973078788982,0.0
0.08744811913309025,0.07359268219304901,1.0
0.04452699196977488,0.08172653348985152,0.0
0.06078600026272186,0.04187054827378347,1.0
0.11785684342165986,0.0734637838690019,1.0
0.06388335339919836,0.0444908069710235,1.0
0.050259893462445866,0.04971141963192088,1.0
0.02727067825791095,0.05172808115852011,0.0
0.04181331856469164,0.05450338132585629,0.0
0.08052028154075991,0.07709903918935906,1.0
0.07095688269549093,0.06058061741509625,1.0
0.09122588870223576,0.08561088410038747,1.0
0.042290502722746724,0.05808810903141782,0.0
0.037200703647088655,0.04990245193776661,0.0
0.055145442274638905,0.05224002836309049,1.0
0.03124508613797668,0.036578018064066464,0.0
0.036714296230673044,0.06762274872181444,0.0
0.06679199920736544,0.06837655905959662,0.0
0.027828384795383534,0.04548900272837874,0.0
0.031063445527488,0.06344178464293958,0.0
0.04479356373999302,0.054352683689730084,0.0
