TCI,Rejection Threshold,H0 Rejected
0.05313675763355193,0.10813495575020497,0.0
0.11529421284340714,0.14471501574757478,0.0
0.026912311477878044,0.0870848040994508,0.0
0.10242371516634964,0.08941471987519924,1.0
0.03688631951066865,0.08790606035812093,0.0
0.03931633526442785,0.12982275178279412,0.0
0.05549069719917598,0.1622894195478293,0.0
0.03991660400246386,0.12359773426214482,0.0
0.022973960669227144,0.12513757568733908,0.0
0.04235584552588447,0.09088197258268914,0.0
0.042349265525771465,0.0573162076292602,0.0
0.0878990793005925,0.1375295366031483,0.0
0.07966130196473781,0.1296520677051074,0.0
0.04038068488583637,0.10368932551486788,0.0
0.027040686464146195,0.14017657023207483,0.0
0.021553347035366058,0.09175844844222662,0.0
0.0188153746239441,0.060420406573709784,0.0
0.1096015567574553,0.2014776794767085,0.0
0.054827700196335205,0.0823147981781112,0.0
0.03592475760629315,0.10734910198261083,0.0
0.0461205572557368,0.09351567991720247,0.0
0.02682662728438396,0.12313514898087982,0.0
0.06568425009606778,0.09601373788919215,0.0
0.07113800906534183,0.11859176129935592,0.0
0.04630245673423504,0.1335103157094511,0.0
0.06570556316951696,0.08742010872251806,0.0
0.025949853757676444,0.057255697316476464,0.0
0.05099460556839508,0.12516768583479226,0.0
0.03293250536692503,0.08118258284328042,0.0
0.024925380905425426,0.08989172019154912,0.0
0.04178068510068206,0.08523775435970844,0.0
0.05621509528564184,0.08389120628872482,0.0
0.06803985689114343,0.11917275201078883,0.0
0.07804202885138489,0.18597988490289918,0.0
0.015565656180583176,0.05266656436794341,0.0
0.053862645187139666,0.1777204929045737,0.0
0.0712105697756636,0.1187219594751444,0.0
0.05196179811362692,0.10017067444816444,0.0
0.032664330753153926,0.09290962872961586,0.0
0.07423502604572108,0.18753482128821478,0.0
0.03519139466515711,0.08654286311041895,0.0
0.02967570056761918,0.15791710497193348,0.0
0.044372756444559285,0.0537527346417201,0.0
0.13363371953303163,0.183819971748614,0.0
0.042907359698324814,0.12130071463136942,0.0
0.029029478826289746,0.1100875761257847,0.0
0.057376109090226404,0.08540904423524731,0.0
0.07436950125424367,0.11898625450783977,0.0
0.03588448391483143,0.11346974649934122,0.0
0.04820859956159028,0.11162145454998837,0.0
0.055011949118780004,0.09846927801626222,0.0
